chr,start,end,gene_id,gene_type,gene_name
10,43867090,43871783,ENSG00000150201.9,protein_coding,FXYD4
10,43881065,43904633,ENSG00000169813.11,protein_coding,HNRNPF
10,43916047,43917254,ENSG00000230555.1,lincRNA,RP11-517P14.2
10,43932282,43991517,ENSG00000243660.3,protein_coding,ZNF487P
10,44051792,44070066,ENSG00000196793.8,protein_coding,ZNF239
10,44101855,44113351,ENSG00000198298.8,protein_coding,ZNF485
10,44126330,44127012,ENSG00000237389.1,lincRNA,RP11-402L1.4
10,44139307,44144304,ENSG00000169740.8,protein_coding,ZNF32
10,44161116,44162453,ENSG00000228426.1,lincRNA,RP11-402L1.11
10,44273010,44274273,ENSG00000234973.1,lincRNA,RP11-272J7.4
10,44340754,44346070,ENSG00000204187.5,protein_coding,C10orf136
10,44354859,44390881,ENSG00000226808.1,lincRNA,RP11-168P8.2
10,44396813,44407774,ENSG00000236769.1,lincRNA,RP11-168P8.5
10,44407892,44409684,ENSG00000227029.1,lincRNA,RP11-168P8.3
10,44409347,44409954,ENSG00000223992.1,lincRNA,RP11-168P8.4
10,44434451,44439914,ENSG00000233395.1,lincRNA,RP11-168P8.7
10,44755050,44757261,ENSG00000237590.1,lincRNA,RP11-20J15.2
10,44793038,44881941,ENSG00000107562.12,protein_coding,CXCL12
10,45086656,45097552,ENSG00000234580.1,lincRNA,RP11-733D4.1
10,45306472,45455137,ENSG00000224812.1,lincRNA,TMEM72-AS1
10,45406648,45432450,ENSG00000187783.7,protein_coding,TMEM72
10,45454855,45490172,ENSG00000107551.13,protein_coding,RASSF4
10,45466429,45474258,ENSG00000165507.7,protein_coding,C10orf10
10,45493146,45496336,ENSG00000165511.4,protein_coding,C10orf25
10,45495923,45500774,ENSG00000165512.4,protein_coding,ZNF22
10,45659676,45676875,ENSG00000227683.1,lincRNA,RP11-445N18.5
10,45798102,45811056,ENSG00000256574.2,protein_coding,OR13A1
10,45869661,45941561,ENSG00000012779.5,protein_coding,ALOX5
10,45950035,46090354,ENSG00000165406.9,protein_coding,MARCH8
10,46111043,46168228,ENSG00000172671.13,protein_coding,ZFAND4
10,46222648,46288412,ENSG00000172661.12,protein_coding,FAM21C
10,46310876,46312772,ENSG00000231122.2,lincRNA,FAM25E
10,46321042,46349323,ENSG00000188234.8,protein_coding,AGAP4
10,46549955,46641045,ENSG00000204179.6,protein_coding,PTPN20A
10,46798370,46809021,ENSG00000230761.1,lincRNA,RP11-342C24.8
10,46897641,46939148,ENSG00000165874.6,protein_coding,FAM35B
10,46952762,46971400,ENSG00000204176.7,protein_coding,SYT15
10,46994087,47005643,ENSG00000204175.4,protein_coding,GPRIN2
10,47083534,47088320,ENSG00000204174.2,protein_coding,PPYR1
10,47096454,47099716,ENSG00000223477.1,lincRNA,RP11-314P12.2
10,47151363,47151848,ENSG00000179251.3,protein_coding,AL391137.1
10,47157983,47174093,ENSG00000150165.11,protein_coding,ANXA8L1
10,47177204,47181698,ENSG00000189090.6,protein_coding,FAM25B
10,47191844,47239738,ENSG00000204172.7,protein_coding,AGAP10
10,47279192,47289833,ENSG00000227310.1,lincRNA,RP11-144G6.10
10,47556165,47566804,ENSG00000229577.1,lincRNA,RP11-292F22.4
10,47570513,47573855,ENSG00000226667.1,lincRNA,RP11-292F22.5
10,47620145,47644793,ENSG00000243536.2,lincRNA,RP11-292F22.6
10,47656084,47657233,ENSG00000259942.1,lincRNA,RP11-292F22.7
10,47657581,47701443,ENSG00000198250.8,protein_coding,ANTXRL
10,47746936,47763041,ENSG00000186807.9,protein_coding,ANXA8L2
10,47746962,47770871,ENSG00000215033.3,protein_coding,AL603965.1
10,47894023,47949417,ENSG00000152726.12,protein_coding,FAM21B
10,47999324,48055018,ENSG00000072444.9,protein_coding,ASAH2C
10,48189612,48237508,ENSG00000198035.7,protein_coding,AGAP9
10,48247652,48252143,ENSG00000197910.6,protein_coding,FAM25G
10,48255253,48271369,ENSG00000165390.10,protein_coding,ANXA8
10,48255279,48279199,ENSG00000215020.3,protein_coding,AL591684.1
10,48324788,48332197,ENSG00000226044.1,lincRNA,RP11-463P17.1
10,48355024,48373866,ENSG00000165388.7,protein_coding,ZNF488
10,48381487,48390991,ENSG00000107618.4,protein_coding,RBP3
10,48413092,48416853,ENSG00000128802.3,protein_coding,GDF2
10,48425785,48439138,ENSG00000107623.3,protein_coding,GDF10
10,48736874,48827966,ENSG00000183675.10,protein_coding,PTPN20B
10,48988121,48998766,ENSG00000232426.1,lincRNA,RP11-508M1.7
10,49199649,49207835,ENSG00000188279.6,protein_coding,FAM25C
10,49272334,49348472,ENSG00000126542.8,protein_coding,PTPN20C
10,49360856,49482941,ENSG00000170324.13,protein_coding,FRMPD2
10,49514698,49647403,ENSG00000107643.10,protein_coding,MAPK8
10,49654077,49864310,ENSG00000128805.9,protein_coding,ARHGAP22
10,49872244,49880469,ENSG00000236800.1,lincRNA,RP11-534L6.2
10,49892921,50191001,ENSG00000128815.11,protein_coding,WDFY4
10,50117528,50143242,ENSG00000165383.6,protein_coding,LRRC18
10,50226490,50323554,ENSG00000165633.6,protein_coding,VSTM4
10,50339199,50342053,ENSG00000172538.6,protein_coding,FAM170B
10,50362773,50396630,ENSG00000204161.7,protein_coding,C10orf128
10,50507187,50535537,ENSG00000177354.7,protein_coding,C10orf71
10,50572237,50603986,ENSG00000165606.3,protein_coding,DRGX
10,50663414,50747584,ENSG00000225830.5,protein_coding,ERCC6
10,50723151,50732273,ENSG00000243251.3,protein_coding,PGBD3
10,50723247,50747584,ENSG00000258838.1,protein_coding,RP11-123B3.6
10,50817141,50901925,ENSG00000070748.12,protein_coding,CHAT
10,50818347,50820765,ENSG00000187714.5,protein_coding,SLC18A3
10,50887697,50918307,ENSG00000178645.8,protein_coding,C10orf53
10,50942689,50970425,ENSG00000197444.5,protein_coding,OGDHL
10,51026325,51130715,ENSG00000227345.3,protein_coding,PARG
10,51187938,51192032,ENSG00000174196.5,protein_coding,FAM21D
10,51214507,51216406,ENSG00000214986.4,lincRNA,FAM25D
10,51224677,51252947,ENSG00000174194.9,protein_coding,AGAP8
10,51371390,51732941,ENSG00000204152.5,protein_coding,TIMM23B
10,51464162,51486327,ENSG00000204169.6,protein_coding,AGAP7
10,51549498,51562517,ENSG00000138294.9,protein_coding,MSMB
10,51565108,51590734,ENSG00000138293.14,protein_coding,NCOA4
10,51592080,51623365,ENSG00000138297.8,protein_coding,TIMM23
10,51748078,51770259,ENSG00000204149.4,protein_coding,AGAP6
10,51827648,51893269,ENSG00000099290.10,protein_coding,FAM21A
10,51884446,52039568,ENSG00000188611.7,protein_coding,ASAH2
10,52065346,52384795,ENSG00000198964.5,protein_coding,SGMS1
10,52499078,52576255,ENSG00000204147.5,protein_coding,ASAH2B
10,52566322,52645435,ENSG00000148584.8,protein_coding,A1CF
10,52724030,52724980,ENSG00000261368.1,lincRNA,RP11-96B5.4
10,52750945,54058110,ENSG00000185532.8,protein_coding,PRKG1
10,53455247,53459355,ENSG00000177613.7,protein_coding,CSTF2T
10,53990519,54073888,ENSG00000236671.1,lincRNA,RP11-573I11.2
10,54074056,54077802,ENSG00000107984.5,protein_coding,DKK1
10,54210637,54230293,ENSG00000231131.1,lincRNA,RP11-346D6.6
10,54525140,54531460,ENSG00000165471.5,protein_coding,MBL2
10,54733248,54735575,ENSG00000227121.1,lincRNA,RP11-319F12.2
10,55050832,55070825,ENSG00000226296.1,lincRNA,RP11-71J2.1
10,55562531,57387702,ENSG00000150275.12,protein_coding,PCDH15
10,57228087,57228982,ENSG00000223800.1,lincRNA,RP11-598C10.2
10,57265979,57272977,ENSG00000228048.1,lincRNA,RP11-598C10.1
10,57358750,57360488,ENSG00000249860.2,protein_coding,MTRNR2L5
10,58116989,58121036,ENSG00000122952.11,protein_coding,ZWINT
10,59951278,60027694,ENSG00000151151.5,protein_coding,IPMK
10,60028818,60049346,ENSG00000122873.6,protein_coding,CISD1
10,60064313,60065381,ENSG00000228527.1,lincRNA,RP11-179B15.5
10,60085374,60086790,ENSG00000261076.1,lincRNA,RP11-179B15.6
10,60094735,60129403,ENSG00000072401.9,protein_coding,UBE2D1
10,60144782,60158981,ENSG00000108064.6,protein_coding,TFAM
10,60272900,60591195,ENSG00000122870.7,protein_coding,BICC1
10,60759386,60761303,ENSG00000237949.1,lincRNA,RP11-456A18.1
10,60936350,61007534,ENSG00000165443.7,protein_coding,PHYHIPL
10,61005890,61122939,ENSG00000148541.8,protein_coding,FAM13C
10,61348908,61371006,ENSG00000235140.1,lincRNA,RP11-135D11.2
10,61410523,61495760,ENSG00000165449.7,protein_coding,SLC16A9
10,61496753,61513203,ENSG00000227877.1,lincRNA,RP11-59J5.1
10,61548521,61666414,ENSG00000108091.10,protein_coding,CCDC6
10,61715188,61720671,ENSG00000235931.2,protein_coding,C10orf40
10,61788159,62493248,ENSG00000151150.13,protein_coding,ANK3
10,62538089,62554610,ENSG00000170312.10,protein_coding,CDK1
10,62629196,62761198,ENSG00000072422.11,protein_coding,RHOBTB1
10,62732875,62786178,ENSG00000227244.1,lincRNA,RP11-322C8.2
10,63166401,63213208,ENSG00000196932.7,protein_coding,TMEM26
10,63422719,63526524,ENSG00000183346.6,protein_coding,C10orf107
10,63541514,63581004,ENSG00000233643.1,lincRNA,RP11-491H19.1
10,63661059,63856703,ENSG00000150347.10,protein_coding,ARID5B
10,63942794,64028466,ENSG00000182010.6,protein_coding,RTKN2
10,64049280,64063792,ENSG00000234756.1,lincRNA,RP11-120C12.3
10,64133951,64431771,ENSG00000138311.11,protein_coding,ZNF365
10,64564516,64568238,ENSG00000181915.3,protein_coding,ADO
10,64571756,64679660,ENSG00000122877.7,protein_coding,EGR2
10,64893050,64914783,ENSG00000148572.9,protein_coding,NRBF2
10,64926981,65225722,ENSG00000171988.12,protein_coding,JMJD1C
10,65281123,65384883,ENSG00000165476.6,protein_coding,REEP3
10,65424424,65750328,ENSG00000228566.1,lincRNA,RP11-170M17.1
10,65796105,65797040,ENSG00000226426.1,lincRNA,RP11-174J11.1
10,66662885,66684276,ENSG00000224714.1,lincRNA,RP11-179K3.2
10,67073543,67074728,ENSG00000235356.1,lincRNA,RP11-428G2.1
10,67345446,67441220,ENSG00000228065.1,lincRNA,RP11-222A11.1
10,67679719,69455927,ENSG00000183230.9,protein_coding,CTNNA3
10,68685764,68859588,ENSG00000198739.5,protein_coding,LRRTM3
10,69556427,69597924,ENSG00000108176.8,protein_coding,DNAJC12
10,69644427,69678147,ENSG00000096717.7,protein_coding,SIRT1
10,69681665,69835105,ENSG00000148634.10,protein_coding,HERC4
10,69865912,69971774,ENSG00000138347.10,protein_coding,MYPN
10,69990386,69991871,ENSG00000179774.7,protein_coding,ATOH7
10,69993008,70002136,ENSG00000233590.1,lincRNA,RP11-153K11.3
10,70042417,70092684,ENSG00000108187.9,protein_coding,PBLD
10,70090931,70102948,ENSG00000096746.12,protein_coding,HNRNPH3
10,70100864,70167051,ENSG00000204130.6,protein_coding,RUFY2
10,70173821,70231879,ENSG00000138346.9,protein_coding,DNA2
10,70237755,70240521,ENSG00000234635.1,lincRNA,RP11-9E13.2
10,70242521,70287231,ENSG00000122912.9,protein_coding,SLC25A16
10,70320413,70454239,ENSG00000138336.7,protein_coding,TET1
10,70480769,70552134,ENSG00000060339.8,protein_coding,CCAR1
10,70587298,70655188,ENSG00000165730.10,protein_coding,STOX1
10,70661034,70706603,ENSG00000107625.6,protein_coding,DDX50
10,70715884,70744829,ENSG00000165732.7,protein_coding,DDX21
10,70748487,70776738,ENSG00000198954.4,protein_coding,KIAA1279
10,70847862,70864567,ENSG00000122862.4,protein_coding,SRGN
10,70883268,70932617,ENSG00000122958.9,protein_coding,VPS26A
10,70939988,70968855,ENSG00000156502.9,protein_coding,SUPV3L1
10,70975089,70992246,ENSG00000229261.1,lincRNA,RP11-227H15.4
10,70980059,71027315,ENSG00000156510.9,protein_coding,HKDC1
10,71029740,71161638,ENSG00000156515.14,protein_coding,HK1
10,71163659,71176623,ENSG00000075073.10,protein_coding,TACR2
10,71211229,71267425,ENSG00000099282.4,protein_coding,TSPAN15
10,71331454,71332994,ENSG00000122859.4,protein_coding,NEUROG3
10,71390007,71393352,ENSG00000171224.7,protein_coding,C10orf35
10,71426984,71477999,ENSG00000235645.1,lincRNA,RP11-242G20.1
10,71561644,71724031,ENSG00000197467.7,protein_coding,COL13A1
10,71754382,71767592,ENSG00000224222.1,lincRNA,RP11-262I2.2
10,71812552,71872032,ENSG00000099284.7,protein_coding,H2AFY2
10,71857979,71892690,ENSG00000042286.9,protein_coding,AIFM2
10,71897737,71906432,ENSG00000156521.9,protein_coding,TYSND1
10,71909960,71930279,ENSG00000079332.7,protein_coding,SAR1A
10,71962587,71993667,ENSG00000180817.6,protein_coding,PPA1
10,72014713,72043440,ENSG00000148734.6,protein_coding,NPFFR1
10,72058729,72142382,ENSG00000172731.9,protein_coding,LRRC20
10,72164135,72188374,ENSG00000148730.6,protein_coding,EIF4EBP2
10,72192071,72207707,ENSG00000156574.5,protein_coding,NODAL
10,72194585,72196314,ENSG00000197604.4,protein_coding,AC022532.1
10,72238564,72328205,ENSG00000107719.7,protein_coding,KIAA1274
10,72357104,72362531,ENSG00000180644.5,protein_coding,PRF1
10,72432559,72522197,ENSG00000138316.6,protein_coding,ADAMTS14
10,72530995,72545157,ENSG00000166220.7,protein_coding,C10orf27
10,72575717,72640930,ENSG00000166224.12,protein_coding,SGPL1
10,72642037,72648541,ENSG00000166228.4,protein_coding,PCBD1
10,72689682,72691814,ENSG00000237047.1,lincRNA,RP11-432J9.3
10,72698810,72715398,ENSG00000259267.1,lincRNA,RP11-432J9.6
10,72972327,73062621,ENSG00000107731.8,protein_coding,UNC5B
10,73079015,73123142,ENSG00000198246.7,protein_coding,SLC29A3
10,73156691,73575702,ENSG00000107736.13,protein_coding,CDH23
10,73471458,73497581,ENSG00000214688.3,protein_coding,C10orf105
10,73507316,73533337,ENSG00000107738.12,protein_coding,C10orf54
10,73576055,73611126,ENSG00000197746.7,protein_coding,PSAP
10,73638114,73638865,ENSG00000230526.1,lincRNA,RP11-472G21.2
10,73724123,73773322,ENSG00000122863.5,protein_coding,CHST3
10,73818793,73848790,ENSG00000107742.7,protein_coding,SPOCK2
10,73856278,73980083,ENSG00000138303.11,protein_coding,ASCC1
10,73975787,73995472,ENSG00000166295.3,protein_coding,ANAPC16
10,74033678,74035794,ENSG00000168209.3,protein_coding,DDIT4
10,74092588,74114988,ENSG00000148719.9,protein_coding,DNAJB12
10,74127098,74385899,ENSG00000107745.10,protein_coding,MICU1
10,74451889,74647452,ENSG00000156026.9,protein_coding,MCU
10,74653339,74692791,ENSG00000138315.7,protein_coding,OIT3
10,74694928,74714536,ENSG00000138308.5,protein_coding,PLA2G12B
10,74766975,74856732,ENSG00000122884.7,protein_coding,P4HA1
10,74870217,74891586,ENSG00000166321.9,protein_coding,NUDT13
10,74889913,74927853,ENSG00000122882.5,protein_coding,ECD
10,74927924,75004262,ENSG00000138286.8,protein_coding,FAM149B1
10,74943120,75008620,ENSG00000213551.3,protein_coding,DNAJC9
10,75006510,75012451,ENSG00000182180.9,protein_coding,MRPS16
10,75006946,75036742,ENSG00000236756.3,protein_coding,C10orf103
10,75012549,75014107,ENSG00000227540.1,lincRNA,RP11-152N13.5
10,75013517,75119452,ENSG00000156042.11,protein_coding,TTC18
10,75135203,75173834,ENSG00000138279.10,protein_coding,ANXA7
10,75183339,75193319,ENSG00000166343.5,protein_coding,MSS51
10,75196186,75255782,ENSG00000107758.9,protein_coding,PPP3CB
10,75257296,75385711,ENSG00000166348.12,protein_coding,USP54
10,75391412,75401515,ENSG00000177791.10,protein_coding,MYOZ1
10,75404639,75415830,ENSG00000166317.5,protein_coding,SYNPO2L
10,75434033,75457639,ENSG00000172650.7,protein_coding,AGAP5
10,75504120,75531919,ENSG00000176986.10,protein_coding,SEC24C
10,75532049,75538821,ENSG00000196968.4,protein_coding,FUT11
10,75541805,75543410,ENSG00000172586.7,protein_coding,CHCHD1
10,75545383,75561551,ENSG00000214655.5,protein_coding,KIAA0913
10,75561669,75571589,ENSG00000166507.9,protein_coding,NDST2
10,75572259,75634343,ENSG00000148660.13,protein_coding,CAMK2G
10,75668935,75677255,ENSG00000122861.9,protein_coding,PLAU
10,75669727,75682535,ENSG00000222047.4,protein_coding,C10orf55
10,75757872,75879918,ENSG00000035403.10,protein_coding,VCL
10,75881524,75910821,ENSG00000185009.8,protein_coding,AP3M1
10,75910960,76469061,ENSG00000156110.8,protein_coding,ADK
10,76585340,76792380,ENSG00000156650.7,protein_coding,KAT6B
10,76797594,76818272,ENSG00000188716.5,protein_coding,DUPD1
10,76854190,76868976,ENSG00000079393.15,protein_coding,DUSP13
10,76859344,76941881,ENSG00000156671.7,protein_coding,SAMD8
10,76969912,76991206,ENSG00000165637.9,protein_coding,VDAC2
10,76993414,76995788,ENSG00000165644.5,protein_coding,COMTD1
10,77039484,77161664,ENSG00000165655.12,protein_coding,ZNF503
10,77160759,77161385,ENSG00000233745.1,protein_coding,AC010997.1
10,77161277,77168740,ENSG00000237149.3,protein_coding,ZNF503-AS2
10,77191211,78318978,ENSG00000148655.8,protein_coding,C10orf11
10,78637355,79398353,ENSG00000156113.13,protein_coding,KCNMA1
10,79550549,79686378,ENSG00000151208.10,protein_coding,DLG5
10,79626633,79629368,ENSG00000204049.1,protein_coding,AL391421.1
10,79729008,79789303,ENSG00000148606.6,protein_coding,POLR3A
10,79793518,79816570,ENSG00000138326.12,protein_coding,RPS24
10,80008497,80434724,ENSG00000230417.4,lincRNA,RP11-90J7.3
10,80027085,80090352,ENSG00000227136.2,lincRNA,C10orf101
10,80053599,80060760,ENSG00000229543.1,lincRNA,RP11-90J7.2
10,80112354,80115857,ENSG00000230229.1,lincRNA,RP11-90J7.4
10,80455819,80456779,ENSG00000228683.1,lincRNA,RP11-31E13.2
10,80703085,80828817,ENSG00000224596.1,lincRNA,RP11-202P11.1
10,80760241,80763560,ENSG00000229569.1,lincRNA,RP11-481G8.2
10,80828792,81076285,ENSG00000108175.11,protein_coding,ZMIZ1
10,81107225,81115093,ENSG00000108179.8,protein_coding,PPIF
10,81142081,81205383,ENSG00000165424.6,protein_coding,ZCCHC24
10,81272357,81276188,ENSG00000253626.2,protein_coding,EIF5AL1
10,81315608,81320163,ENSG00000185303.9,protein_coding,SFTPA2
10,81370695,81375197,ENSG00000122852.9,protein_coding,SFTPA1
10,81388513,81391944,ENSG00000226676.1,lincRNA,RP11-589B3.6
10,81420645,81436855,ENSG00000244733.1,lincRNA,RP11-506M13.3
10,81462983,81474437,ENSG00000188199.5,protein_coding,FAM22B
10,81524486,81546199,ENSG00000226381.1,lincRNA,RP11-119F19.2
10,81563813,81586350,ENSG00000225484.2,lincRNA,RP11-773D16.1
10,81601114,81610632,ENSG00000228570.2,protein_coding,FAM22E
10,81697496,81742370,ENSG00000133661.9,protein_coding,SFTPD
10,81806616,81838668,ENSG00000230091.1,lincRNA,RP11-369J21.5
10,81838402,81852313,ENSG00000133678.9,protein_coding,C10orf57
10,81891477,81905115,ENSG00000189129.8,protein_coding,PLAC9
10,81910645,81965433,ENSG00000122359.11,protein_coding,ANXA11
10,81967466,81979413,ENSG00000237523.1,lincRNA,RP11-40F6.2
10,82009466,82013395,ENSG00000204038.3,protein_coding,AL359195.1
10,82031576,82049440,ENSG00000151224.7,protein_coding,MAT1A
10,82095861,82116511,ENSG00000170788.9,protein_coding,DYDC1
10,82104501,82127829,ENSG00000133665.8,protein_coding,DYDC2
10,82167585,82192753,ENSG00000122378.9,protein_coding,FAM213A
10,82213922,82282387,ENSG00000108219.8,protein_coding,TSPAN14
10,82297658,82406316,ENSG00000178217.8,protein_coding,SH2D4B
10,82409553,82413488,ENSG00000231082.1,lincRNA,RP11-514F8.2
10,83635070,84746723,ENSG00000185737.6,protein_coding,NRG3
10,85432162,85435195,ENSG00000233945.1,lincRNA,RP11-344L13.2
10,85671410,85672678,ENSG00000233258.1,lincRNA,RP11-219F10.1
10,85899196,85913311,ENSG00000165678.13,protein_coding,GHITM
10,85933494,85945050,ENSG00000188373.4,protein_coding,C10orf99
10,85954410,85979377,ENSG00000148600.10,protein_coding,CDHR1
10,85980327,85985345,ENSG00000204033.4,protein_coding,LRIT2
10,85991349,86001217,ENSG00000148602.5,protein_coding,LRIT1
10,86004809,86019716,ENSG00000148604.9,protein_coding,RGR
10,86039736,86054415,ENSG00000229404.1,lincRNA,RP11-124L5.7
10,86088342,86278273,ENSG00000107771.11,protein_coding,FAM190B
10,86953177,86957714,ENSG00000237267.1,lincRNA,RP11-181F12.1
10,87191699,87192271,ENSG00000223993.1,lincRNA,RP11-475D12.1
10,87192619,87204685,ENSG00000224504.1,lincRNA,RP11-475D12.2
10,87209349,87251753,ENSG00000230962.1,lincRNA,RP11-113E21.1
10,87359312,88126250,ENSG00000182771.11,protein_coding,GRID1
10,88195013,88281572,ENSG00000062650.11,protein_coding,WAPAL
10,88414314,88426605,ENSG00000122375.7,protein_coding,OPN4
10,88426549,88495825,ENSG00000122367.14,protein_coding,LDB3
10,88516396,88684945,ENSG00000107779.5,protein_coding,BMPR1A
10,88695297,88729238,ENSG00000173269.5,protein_coding,MMRN2
10,88718375,88723017,ENSG00000173267.9,protein_coding,SNCG
10,88727949,88730672,ENSG00000148671.7,protein_coding,C10orf116
10,88780063,88784487,ENSG00000188100.7,protein_coding,FAM25A
10,88810243,88854627,ENSG00000148672.6,protein_coding,GLUD1
10,88854953,88951225,ENSG00000122376.6,protein_coding,FAM35A
10,88985205,88994912,ENSG00000184923.6,protein_coding,FAM22A
10,89102681,89115187,ENSG00000224914.1,lincRNA,RP11-322M19.2
10,89117425,89130452,ENSG00000214562.5,protein_coding,FAM22D
10,89156819,89184549,ENSG00000228055.1,lincRNA,RP11-399L7.2
10,89264632,89313217,ENSG00000107789.10,protein_coding,MINPP1
10,89351364,89365781,ENSG00000223761.1,lincRNA,RP11-57C13.4
10,89419370,89507462,ENSG00000198682.7,protein_coding,PAPSS2
10,89511269,89601100,ENSG00000138138.8,protein_coding,ATAD1
10,89621708,89622244,ENSG00000227268.2,protein_coding,KLLN
10,89622870,89731687,ENSG00000171862.5,protein_coding,PTEN
10,90033621,90344287,ENSG00000184719.7,protein_coding,RNLS
10,90346510,90366733,ENSG00000204022.5,protein_coding,LIPJ
10,90424198,90438571,ENSG00000182333.9,protein_coding,LIPF
10,90484301,90512543,ENSG00000204021.3,protein_coding,LIPK
